custid,dropperc,mins,consecmonths,income,churn_Y
227834,0.0217391304347826,414,27,73.4,0
645380,0.0163636363636364,550,21,51.0,0
798758,0.0137524557956778,509,29,83.8,0
774413,0.0137254901960784,510,22,86.4,0
603394,0.0225563909774436,399,35,90.2,0
634257,0.0188323917137476,531,36,47.3,0
733450,0.0216346153846154,416,33,35.7,0
25067,0.016304347826087,552,23,61.7,0
255175,0.0160642570281124,498,20,57.5,0
253136,0.0155440414507772,386,36,42.9,0
68880,0.0152027027027027,592,29,52.2,0
797150,0.0273972602739726,438,42,47.1,1
840986,0.0198412698412698,504,24,53.9,0
91859,0.00612244897959184,490,28,87.4,0
706864,0.0166204986149584,361,26,73.8,0
497338,0.0264227642276423,492,16,76.1,0
136270,0.0192307692307692,520,28,71.9,0
769229,0.0218120805369128,596,22,68.9,0
449738,0.0256410256410256,312,23,47.3,0
838845,0.0182149362477231,549,36,85.5,0
968044,0.0150862068965517,464,16,68.9,0
868245,0.0368421052631579,380,12,98.5,0
273076,0.0225563909774436,399,26,58.3,0
269433,0.0191693290734824,626,46,89.1,1
263468,0.0220588235294118,544,34,85.3,0
420834,0.0147058823529412,544,27,26.4,0
918681,0.0210727969348659,522,34,77.2,0
109316,0.0271739130434783,368,29,110.3,0
893238,0.0206540447504303,581,32,50.8,0
596219,0.0136674259681093,439,16,67.3,0
229075,0.0267857142857143,336,14,49.5,0
525838,0.0205761316872428,486,20,65.3,0
492333,0.0250569476082005,439,32,41.1,0
490256,0.0164424514200299,669,35,60.3,0
26871,0.022964509394572005,479,14,63.4,0
169372,0.0140845070422535,710,23,78.5,0
526663,0.0111731843575419,537,28,47.0,0
929320,0.0303030303030303,363,24,90.6,0
186421,0.0279329608938547,358,24,63.6,0
187167,0.0238568588469185,503,25,83.3,0
797372,0.0180722891566265,498,37,64.7,0
431723,0.0165441176470588,544,30,50.1,0
775528,0.0264550264550265,567,32,52.3,1
316283,0.01931330472103,466,16,36.8,0
593569,0.0196078431372549,459,25,52.6,0
739752,0.0158102766798419,506,28,68.8,0
138664,0.0226757369614512,441,35,85.9,1
944451,0.0100376411543287,797,30,40.5,0
137745,0.0207100591715976,338,36,71.1,0
121891,0.0160142348754448,562,32,65.3,0
497844,0.0199203187250996,502,21,49.6,0
25271,0.021978021978022,364,29,66.3,0
739470,0.0152671755725191,393,22,89.0,0
618078,0.0224032586558045,491,34,83.3,0
93178,0.0180623973727422,609,21,106.6,0
985209,0.0173010380622837,578,21,56.9,0
89652,0.0188679245283019,530,29,99.1,0
174032,0.0235294117647059,340,37,63.7,0
908449,0.0229591836734694,392,27,103.5,0
554205,0.0194986072423398,359,19,62.7,0
995534,0.0128617363344051,622,46,67.3,0
326881,0.0384615384615385,286,25,67.7,1
58699,0.0159045725646123,503,21,29.6,0
929277,0.0173913043478261,575,25,79.8,0
759931,0.0204545454545455,440,24,73.9,0
940139,0.0212264150943396,424,35,84.7,0
772213,0.0237623762376238,505,28,91.8,0
943593,0.0238095238095238,336,26,102.1,0
745512,0.0155210643015521,451,26,91.3,0
28679,0.0128939828080229,698,19,95.5,0
249231,0.016750418760469,597,42,61.4,0
975367,0.0207852193995381,433,24,52.2,0
935333,0.0248868778280543,442,29,109.0,0
845763,0.0207792207792208,385,18,12.5,0
416713,0.017274472168906003,521,27,75.0,0
930423,0.0386904761904762,336,23,81.4,0
817644,0.0109489051094891,548,18,72.1,0
595863,0.0093603744149766,641,22,57.6,0
147045,0.0231578947368421,475,29,68.9,0
110865,0.0290556900726392,413,37,83.3,1
278137,0.0198019801980198,606,15,78.1,0
363597,0.0125223613595707,559,33,94.4,0
394981,0.0139165009940358,503,18,70.1,0
65978,0.0367965367965368,462,35,90.5,1
755835,0.0216450216450216,462,22,46.0,0
739378,0.0189393939393939,528,32,60.0,0
673400,0.023454157782516003,469,25,77.2,0
120251,0.009433962264150941,636,38,48.6,0
333497,0.0172684458398744,637,23,94.1,0
854244,0.0134328358208955,670,29,70.0,0
419629,0.0221729490022173,451,22,48.6,0
974087,0.0201342281879195,447,17,60.8,0
104596,0.0142857142857143,560,25,54.1,0
703189,0.0141843971631206,423,13,39.0,0
256799,0.0191780821917808,365,22,92.3,0
734307,0.0191570881226054,522,22,31.9,0
930335,0.037344398340249,241,31,95.4,0
837657,0.027027027027027,444,29,21.4,0
200343,0.0189473684210526,475,22,68.3,0
658689,0.0254237288135593,472,36,75.1,0
66988,0.0150214592274678,466,33,62.6,0
361706,0.0262582056892779,457,47,52.0,1
597905,0.0216216216216216,370,30,78.2,0
934068,0.0139720558882236,501,27,70.4,0
789113,0.0127041742286751,551,23,97.1,0
802831,0.0161290322580645,434,47,54.8,0
557289,0.009836065573770493,610,44,44.3,0
68897,0.0208768267223382,479,18,76.3,0
558646,0.0170731707317073,410,17,54.3,0
671679,0.0103626943005181,579,10,30.1,0
517767,0.0189003436426117,582,25,97.5,0
84184,0.0099009900990099,707,28,86.1,0
814383,0.0184757505773672,433,20,78.0,0
859624,0.0261904761904762,420,26,93.0,1
759647,0.0144578313253012,415,21,81.7,0
761969,0.0157894736842105,570,36,60.6,0
6122,0.0195227765726681,461,21,89.0,0
116095,0.037914691943128,211,45,96.5,0
73199,0.0238095238095238,504,36,84.4,0
851518,0.0215264187866928,511,30,39.3,0
64041,0.0183066361556064,437,16,53.0,0
157006,0.0256880733944954,545,14,60.4,0
965360,0.0321428571428571,280,20,69.6,0
45694,0.0198675496688742,453,37,92.1,0
891897,0.00798403193612774,501,22,65.4,0
417351,0.0177777777777778,450,12,68.1,0
833496,0.0207100591715976,338,31,95.4,0
374603,0.024,500,8,36.5,0
917832,0.0136570561456753,659,25,126.0,0
622535,0.0296052631578947,304,20,55.8,0
364235,0.010752688172043,558,33,74.3,0
849595,0.0335820895522388,268,20,52.7,0
89859,0.012987012987013,539,39,19.2,0
520465,0.0252873563218391,435,16,86.3,0
578007,0.0229885057471264,435,35,88.2,0
21383,0.0363636363636364,385,22,80.4,0
277531,0.0142095914742451,563,29,83.7,0
844820,0.0101137800252845,791,22,67.7,0
413496,0.0165165165165165,666,24,56.7,0
348869,0.0333333333333333,420,35,61.2,1
983008,0.0210526315789474,475,25,83.1,0
433795,0.0263852242744063,379,48,78.3,0
414925,0.0230769230769231,520,10,59.8,0
501447,0.0242718446601942,412,29,66.4,0
303165,0.0166975881261596,539,10,52.5,0
396311,0.017921146953405,558,24,54.3,0
1893,0.0295566502463054,406,4,65.2,0
195640,0.0194003527336861,567,40,60.9,0
206418,0.0145833333333333,480,29,62.6,0
993625,0.0207253886010363,579,36,68.1,0
910963,0.02,500,19,70.5,0
823296,0.0163934426229508,610,30,98.3,0
48426,0.0355329949238579,394,29,74.9,1
192260,0.012216404886562,573,25,110.7,0
742211,0.0133037694013304,451,19,100.4,0
445382,0.0156028368794326,705,32,49.0,0
767662,0.0254957507082153,353,39,46.0,0
459741,0.0148619957537155,471,32,85.3,0
881880,0.0236559139784946,465,40,9.9,0
882164,0.0181818181818182,605,34,73.1,0
736966,0.0134932533733133,667,20,86.9,0
686011,0.0203389830508475,590,27,77.5,0
885167,0.0101010101010101,594,38,65.2,0
582578,0.029126213592233,515,37,67.3,1
531497,0.0212314225053079,471,12,57.1,0
566016,0.0177619893428064,563,33,37.0,0
963266,0.0152380952380952,525,19,84.9,0
859788,0.024330900243309,411,21,70.6,0
95415,0.0193661971830986,568,28,59.5,0
157591,0.0110132158590308,454,11,59.3,0
357572,0.0163339382940109,551,19,48.2,0
338252,0.0100401606425703,498,43,78.3,0
172694,0.0286458333333333,384,24,87.3,1
206874,0.0401069518716578,374,13,73.5,0
468601,0.00654664484451719,611,23,60.7,0
736383,0.0284810126582278,316,18,49.9,0
472970,0.0235934664246824,551,26,58.1,0
57027,0.0311614730878187,353,45,28.9,0
943190,0.0352941176470588,425,26,74.2,1
504466,0.0108303249097473,554,27,13.4,0
698206,0.0173010380622837,578,39,74.4,0
918211,0.0237154150197628,506,33,77.9,0
18590,0.0075414781297134205,663,28,41.0,0
321490,0.0187319884726225,694,20,64.9,0
825513,0.0164271047227926,487,22,43.9,0
28880,0.0342105263157895,380,27,64.4,0
310113,0.009790209790209793,715,36,87.9,0
662186,0.0220385674931129,363,24,59.8,0
150050,0.016548463356974,423,40,74.1,0
155852,0.0172043010752688,465,32,62.3,0
424818,0.0183066361556064,437,19,65.2,0
942139,0.0134680134680135,594,15,104.3,0
828976,0.0153452685421995,391,25,70.9,0
163633,0.0152565880721221,721,26,56.0,0
263861,0.0154373927958834,583,26,88.1,0
802301,0.0285714285714286,420,23,63.6,0
576906,0.00977198697068404,614,23,56.4,0
767167,0.0149253731343284,603,23,62.4,0
591309,0.0127041742286751,551,33,80.2,0
504680,0.0134228187919463,596,37,92.2,0
644651,0.0233644859813084,428,28,46.3,0
142432,0.00910746812386157,549,36,27.0,0
727048,0.0296442687747036,506,28,82.1,1
394036,0.0214132762312634,467,26,69.9,0
37487,0.0275689223057644,399,11,59.4,0
899675,0.0211946050096339,519,36,68.1,0
502820,0.0292792792792793,444,20,50.6,0
919244,0.0205831903945112,583,17,88.7,0
863054,0.0153846153846154,520,2,102.3,0
600264,0.0317460317460317,378,13,49.5,0
334566,0.0289156626506024,415,31,93.0,0
997554,0.033195020746887995,241,29,79.7,0
30933,0.0162037037037037,432,24,93.7,0
786353,0.0218253968253968,504,24,85.3,0
825622,0.0291479820627803,446,33,47.1,0
252799,0.0259067357512953,386,7,69.0,0
374524,0.0186170212765957,376,38,47.5,0
726304,0.03,300,15,86.8,0
905484,0.0204460966542751,538,30,44.6,0
171624,0.0127186009538951,629,38,58.6,0
625062,0.0305810397553517,327,27,89.3,0
106704,0.00882352941176471,680,27,92.7,0
845761,0.0262626262626263,495,25,83.4,1
259182,0.0238095238095238,462,39,36.3,0
286645,0.0175824175824176,455,23,94.5,0
298839,0.0247349823321555,283,30,58.7,0
868458,0.0149532710280374,535,25,57.3,0
423373,0.0170731707317073,410,29,98.8,0
950019,0.0137254901960784,510,32,112.6,0
593436,0.007507507507507509,666,22,60.7,0
481651,0.0143540669856459,627,28,81.3,0
218163,0.0299539170506912,434,23,72.3,0
887710,0.0307328605200946,423,29,110.6,0
421520,0.0225409836065574,488,26,85.5,0
595578,0.0239130434782609,460,24,56.0,0
768992,0.0156695156695157,702,23,55.7,0
393202,0.0187265917602996,534,22,59.8,0
973553,0.0337423312883436,326,20,70.0,0
719207,0.0183908045977011,435,13,97.9,0
283631,0.018018018018018004,444,24,74.4,0
969582,0.0285714285714286,490,18,92.2,0
140251,0.0192644483362522,571,25,69.5,0
982675,0.0216110019646365,509,14,79.1,0
952997,0.0170940170940171,585,37,60.7,0
44391,0.0162866449511401,614,36,94.2,0
89714,0.027355623100304004,329,10,76.2,0
388143,0.0136363636363636,660,30,89.6,0
204220,0.0188284518828452,478,40,42.6,0
625373,0.0183946488294314,598,20,89.2,0
844907,0.0177935943060498,562,29,81.1,0
824312,0.0152963671128107,523,26,56.6,0
244299,0.0183150183150183,546,35,38.4,0
449874,0.0229885057471264,435,16,74.6,0
859816,0.0169491525423729,472,33,82.2,0
385664,0.0213178294573643,516,29,71.7,0
87367,0.0249480249480249,481,13,74.0,0
899989,0.0320855614973262,374,14,110.8,0
769635,0.0205479452054795,584,26,66.1,0
94708,0.0135922330097087,515,28,62.6,0
757146,0.0147492625368732,678,17,93.2,0
129185,0.0247933884297521,363,33,62.3,0
441598,0.0191082802547771,628,27,59.7,0
662872,0.018058690744921,443,32,70.9,0
422940,0.0273972602739726,365,12,67.4,0
603829,0.0161001788908766,559,40,55.2,0
957839,0.0155440414507772,579,30,50.0,0
35191,0.019723865877712,507,35,53.6,0
875716,0.0142857142857143,420,31,57.7,0
211150,0.0255102040816327,392,31,62.3,0
676855,0.013840830449827,578,31,91.4,0
440062,0.0184162062615101,543,26,48.9,0
94845,0.0180995475113122,442,21,62.9,0
55630,0.0158982511923688,629,23,23.7,0
660981,0.0307692307692308,325,26,72.8,0
87300,0.019271948608137,467,24,93.7,0
670186,0.0182841068917018,711,34,39.8,0
566092,0.042483660130719005,306,23,68.0,0
997574,0.0182481751824818,548,26,42.9,0
690945,0.0134907251264755,593,24,57.1,0
677050,0.015625,576,16,88.3,0
820411,0.0170575692963753,469,28,85.6,0
405406,0.0271186440677966,295,21,94.9,0
801051,0.0240295748613678,541,31,44.8,0
498225,0.0186335403726708,483,21,49.8,0
452653,0.0217391304347826,552,27,52.6,0
421687,0.00736648250460405,543,36,50.6,0
963886,0.0212201591511936,377,29,74.9,0
905409,0.0294840294840295,407,25,60.3,1
762578,0.0185185185185185,540,31,56.8,0
70599,0.016260162601626,615,28,41.4,0
251532,0.0177619893428064,563,39,64.8,0
208805,0.0187110187110187,481,20,89.7,0
483934,0.0180032733224223,611,20,51.8,0
598583,0.0111317254174397,539,26,64.8,0
827300,0.0152284263959391,591,22,62.0,0
487737,0.0199600798403194,501,23,85.7,0
241254,0.0200364298724954,549,26,63.7,0
933463,0.007393715341959329,541,37,78.6,0
489269,0.0138613861386139,505,29,77.0,0
298941,0.0203442879499218,639,32,65.3,0
21043,0.0206185567010309,485,20,41.2,0
985893,0.018000000000000002,500,25,47.3,0
758831,0.0292134831460674,445,28,32.1,0
565998,0.0272727272727273,330,20,41.6,0
766132,0.0252631578947368,475,29,32.0,0
620669,0.0254901960784314,510,14,34.5,0
91420,0.026525198938992,377,32,65.0,1
451796,0.0277777777777778,396,27,84.9,0
918341,0.0253807106598985,394,34,85.1,0
729075,0.0244648318042813,327,13,70.3,0
501900,0.011844331641286,591,22,75.8,0
444058,0.0153172866520788,457,23,78.5,0
827065,0.033195020746887995,241,18,52.6,0
160064,0.013986013986014,572,48,105.2,0
299600,0.017156862745098,408,18,43.9,0
747221,0.0214592274678112,466,20,95.8,0
207219,0.0161550888529887,619,41,53.2,0
406732,0.0145228215767635,482,19,89.1,0
983218,0.0191972076788831,573,36,70.3,0
805005,0.0163934426229508,549,32,68.7,0
334362,0.0166051660516605,542,28,103.0,0
326808,0.016260162601626,492,22,61.7,0
890254,0.0168918918918919,592,23,90.2,0
156978,0.0191570881226054,522,31,55.8,0
717720,0.0130151843817787,461,13,72.4,0
635898,0.0448717948717949,312,31,53.6,1
89661,0.015929203539823,565,26,78.1,0
822995,0.0217864923747277,459,21,60.2,0
532858,0.0176056338028169,568,35,49.4,0
327344,0.0149253731343284,536,33,64.3,0
50847,0.00903225806451613,775,21,105.7,0
733098,0.0223713646532438,447,33,94.0,0
492346,0.0239852398523985,542,30,43.6,0
219971,0.0176056338028169,568,40,70.0,0
782424,0.0271604938271605,405,35,69.0,0
245985,0.0202247191011236,445,32,50.4,0
886442,0.0182186234817814,494,31,73.0,0
408542,0.018796992481203,532,37,68.3,0
671870,0.037542662116041,293,30,118.1,1
246642,0.0185497470489039,593,27,81.5,0
649983,0.0190174326465927,631,28,66.1,0
338679,0.0164319248826291,426,32,44.6,0
626489,0.0255220417633411,431,28,64.5,0
960204,0.022075055187638,453,28,83.2,0
365886,0.0141342756183746,566,31,28.3,0
639690,0.0208816705336427,431,37,90.4,0
834453,0.037542662116041,293,12,17.9,0
486089,0.0176470588235294,510,29,77.9,0
213327,0.0298507462686567,402,34,66.1,0
82296,0.0146520146520147,546,35,82.4,0
348520,0.0246212121212121,528,16,77.8,0
567559,0.0144927536231884,552,21,86.8,0
447358,0.0214592274678112,466,29,112.3,0
341247,0.0203252032520325,492,28,36.6,0
291016,0.0126126126126126,555,13,103.0,0
938954,0.0196463654223969,509,10,59.9,0
767683,0.0277227722772277,505,14,107.7,0
564640,0.0339506172839506,324,41,57.9,1
639071,0.0212765957446809,423,19,40.1,0
867123,0.0173160173160173,693,24,72.5,0
830380,0.01931330472103,466,20,78.9,0
409212,0.0241545893719807,414,43,65.7,0
885123,0.0175438596491228,342,33,35.9,0
206029,0.0291970802919708,274,18,70.5,0
79259,0.0153172866520788,457,36,83.1,0
156384,0.0177304964539007,564,15,98.6,0
135679,0.032258064516129,310,29,44.3,0
180204,0.0350877192982456,285,30,64.1,0
266291,0.0421455938697318,261,13,56.0,0
651062,0.0203665987780041,491,10,45.4,0
724404,0.021671826625387004,323,24,80.3,0
423096,0.0186480186480186,429,40,107.1,0
549453,0.013136288998358,609,43,28.2,0
132353,0.0169491525423729,708,37,74.5,0
404090,0.012924071082391,619,24,93.4,0
906554,0.0125,480,32,74.2,0
980019,0.0175438596491228,399,24,78.5,0
212835,0.0117056856187291,598,19,73.6,0
192332,0.0245098039215686,408,15,55.8,0
19404,0.0147058823529412,612,29,51.3,0
442544,0.0208333333333333,480,9,106.0,0
525468,0.0225872689938398,487,30,63.0,0
943451,0.0175438596491228,684,19,38.9,0
513413,0.0165745856353591,543,37,56.9,0
169164,0.0228070175438597,570,35,67.0,0
966606,0.0147058823529412,544,13,44.9,0
133069,0.0278551532033426,359,52,34.5,0
328020,0.009575923392612859,731,35,91.6,0
193105,0.026865671641791003,335,24,92.4,0
333763,0.0218855218855219,594,44,85.2,0
165596,0.0174603174603175,630,22,74.2,0
164690,0.021021021021021,333,11,96.2,0
6004,0.0119225037257824,671,29,54.0,0
510533,0.0174050632911392,632,17,61.5,0
37631,0.0143415906127771,767,19,84.4,0
949432,0.0206185567010309,388,27,61.1,0
459121,0.0349854227405248,343,29,75.7,0
258594,0.0300925925925926,432,26,68.3,0
323830,0.0210526315789474,475,36,69.9,0
155032,0.0159489633173844,627,32,60.9,0
659416,0.0181818181818182,440,19,100.4,0
912995,0.0308788598574822,421,25,72.6,1
585550,0.0198237885462555,454,32,77.4,0
554691,0.0146750524109015,477,22,85.8,0
708328,0.0170132325141777,529,42,100.0,0
26347,0.0214424951267057,513,19,99.3,0
368129,0.0174216027874564,574,26,56.2,0
192927,0.0196936542669584,457,46,84.5,0
152003,0.0190023752969121,421,28,94.0,0
523658,0.0155038759689922,516,27,74.9,0
12959,0.0147679324894515,474,32,85.1,0
361103,0.0169172932330827,532,35,49.2,0
343486,0.00862068965517241,696,33,81.1,0
15730,0.0157618213660245,571,28,100.6,0
344393,0.023109243697479,476,20,45.2,0
758475,0.0189873417721519,474,28,64.4,0
56374,0.0182421227197347,603,35,69.9,0
389305,0.0214477211796247,373,22,50.5,0
16934,0.0138339920948617,506,22,101.0,0
59213,0.021978021978022,364,17,63.4,0
168149,0.0200729927007299,548,20,88.8,0
255830,0.0263157894736842,418,29,106.7,1
923417,0.0230414746543779,434,0,69.2,0
865015,0.0224032586558045,491,37,46.4,0
827831,0.0359897172236504,389,28,63.8,1
216224,0.0145161290322581,620,34,78.0,0
532631,0.0174418604651163,516,34,81.9,0
37619,0.0204460966542751,538,33,91.5,0
54653,0.0186625194401244,643,35,69.6,0
419100,0.0334128878281623,419,5,71.1,0
241987,0.017825311942959,561,26,110.5,0
204961,0.0304709141274238,361,24,85.0,0
849840,0.0199004975124378,603,15,72.1,0
70567,0.017208413001911997,523,17,49.7,0
737863,0.0128571428571429,700,35,117.2,0
666871,0.0195035460992908,564,9,30.9,0
679962,0.0170940170940171,468,32,64.8,0
435091,0.0227790432801822,439,32,103.5,0
54333,0.0154738878143133,517,29,85.3,0
789136,0.018000000000000002,500,23,85.9,0
22325,0.0197368421052632,456,29,72.9,0
79262,0.0196078431372549,510,25,89.9,0
85201,0.0152439024390244,656,23,32.2,0
585552,0.0108359133126935,646,21,30.5,0
711654,0.0309278350515464,388,39,77.3,1
224452,0.0222222222222222,495,28,65.7,0
712050,0.0143112701252236,559,21,78.7,0
165601,0.0225409836065574,488,24,63.2,0
308793,0.0134907251264755,593,19,78.7,0
10398,0.0166051660516605,542,10,103.0,0
442299,0.0240700218818381,457,27,101.3,0
997050,0.0137221269296741,583,17,48.2,0
231830,0.0222672064777328,494,16,71.6,0
106896,0.0271739130434783,368,43,41.1,0
170064,0.0216962524654832,507,27,66.1,0
11376,0.0276008492569002,471,24,43.1,0
138932,0.0221774193548387,496,23,67.2,0
721799,0.0232974910394265,558,31,51.4,0
984620,0.0115440115440115,693,22,82.7,0
183130,0.0227743271221532,483,20,53.9,0
730431,0.0197628458498024,506,25,66.4,0
149538,0.0165289256198347,484,36,109.0,0
536774,0.0353697749196141,311,35,86.4,1
678239,0.0237659963436929,547,37,67.8,0
816452,0.0173076923076923,520,39,35.3,0
830424,0.017274472168906003,521,15,71.2,0
697624,0.0176600441501104,453,20,69.3,0
958102,0.0166389351081531,601,22,62.5,0
884122,0.0280112044817927,357,22,93.8,0
394488,0.0305882352941176,425,22,91.5,0
710480,0.0274841437632135,473,21,57.6,0
983166,0.0170068027210884,588,28,76.7,0
688260,0.0180360721442886,499,35,30.1,0
890711,0.0229445506692161,523,20,17.2,0
655920,0.0151515151515152,726,22,107.6,0
805228,0.0213675213675214,468,24,74.7,0
208852,0.0185676392572944,377,30,37.2,0
704926,0.0161054172767204,683,22,85.5,0
832139,0.0404040404040404,198,33,77.3,0
260110,0.0319634703196347,438,17,9.9,0
279696,0.010016694490818,599,16,61.8,0
380763,0.0233393177737881,557,26,60.7,0
804308,0.0212355212355212,518,29,24.8,0
455477,0.0183028286189684,601,11,65.1,0
412061,0.028169014084507005,355,12,78.6,0
870025,0.0142630744849445,631,19,39.7,0
932540,0.00822368421052632,608,23,63.3,0
980943,0.02710027100271,369,26,86.8,0
403993,0.0214007782101167,514,34,115.2,0
336043,0.0246085011185682,447,40,87.5,0
463508,0.0153609831029186,651,22,78.2,0
317385,0.0196850393700787,508,24,96.6,0
214641,0.011441647597254,437,21,75.1,0
